Name,Team,Level,Age,PA,BB,K,BBK,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC1,wRAA,wOBA,wRC2,PlayerId
"Luis Echenique","KCR","DSL",19,60,0.2,0.01666667,12,0.25531915,0.41666667,0.31914894,0.73581561,0.06382979,7.347348607593682,0.26086957,-0.39084612228907645,10.170695493677865,1.5327164630687333,0.3877843836943308,117.74392433273421,"sa3015655"
"Jhonny Perdomo","KCR","DSL",20,175,0.10857143,0.17142857,0.63333333,0.30612245,0.41142857,0.38095238,0.79238095,0.07482993,6.436870245953864,0.37606838,1.4371562057640404,31.50016252466808,6.306057018724786,0.400690336227417,125.02989049258838,"sa3015656"
"Jorge Chirinos","LAA","DSL",19,43,0.04651163,0.39534884,0.11764706,0.16216216,0.25581395,0.21621622,0.47203017,0.05405406,3.9580296058834517,0.28571429,-0.49819489172659814,2.4499352001342323,-3.740616438468978,0.24932102547135465,39.575393973888524,"sa3015657"
"Arnys Rodriguez","MIL","DSL",18,136,0.16911765,0.30147059,0.56097561,0.22018349,0.36029412,0.29357798,0.6538721,0.07339449,4.271246519872744,0.33333333,-0.16867151041515172,18.013016026188772,-1.5664031098585927,0.34218258892788606,91.99974678015492,"sa3015658"
"Manuel Palencia","NYY","DSL",19,151,0.12582781,0.06622517,1.9,0.32307692,0.41059603,0.39230769,0.80290372,0.06923077,5.348801757837619,0.34710744,-0.15647547552362084,27.27547110130676,5.536557207607112,0.4014671172527288,125.4684168430867,"sa3015659"
"Enger Castellano","NYY","DSL",19,243,0.16460905,0.25514403,0.64516129,0.20212766,0.36625514,0.35638298,0.72263812,0.15425532,6.994359241950076,0.27559055,-0.9736470943316817,36.88768562112308,1.9038705471561064,0.36599370358902733,105.44214672736724,"sa3015660"
"Jorge Mendez","PHI","DSL",18,108,0.05555556,0.08333333,0.66666667,0.4,0.49074074,0.52222222,1.01296296,0.12222222,5.10764483975697,0.43209877,0.32426376920193434,27.661377104764224,12.113014849667787,0.49435106526922296,177.9054066977208,"sa3015662"
"Jose Leanez","PHI","DSL",19,139,0.07194245,0.18705036,0.38461538,0.23728814,0.34782609,0.3220339,0.66985999,0.08474576,9.389346647174962,0.30434783,2.6116554234176874,18.580741486765767,-1.4305766008120542,0.3436907391617264,92.8511625543542,"sa3015663"
"Jarol Martinez","PHI","DSL",18,103,0.13592233,0.25242718,0.53846154,0.29411765,0.41747573,0.32941176,0.74688749,0.03529411,4.664908451210055,0.42372881,-0.37199770472943783,17.659128486858496,2.830597817646155,0.390166731714045,119.08886241523018,"sa3015664"
"Omar Alfonzo","PIT","CPX",18,123,0.13821138,0.22764228,0.60714286,0.14423077,0.27642276,0.20192308,0.47834584,0.05769231,1.130760392857143,0.18666667,-0.04905891953967512,8.271395695247005,-8.158988195620228,0.2568974480396364,50.34207204278793,"sa3015665"
"Jhonson Pena","PIT","DSL",19,140,0.19285714,0.21428571,0.9,0.24752475,0.41481481,0.37623762,0.79105243,0.12871287,8.156606570956612,0.32876712,0.43798088119365275,25.165958874789563,5.010674470034926,0.4003900236553616,124.86035110897717,"sa3015666"
"Isaias Falcon","LAA","CPX",21,38,0.05263158,0.5,0.10526316,0.19444444,0.23684211,0.22222222,0.45906433,0.02777778,4.687044413199265,0.41176471,-0.7918399963527918,1.6740402867180626,-3.5394701669829565,0.22493502654527364,32.109656278327364,"sa3015668"
"Jesus Ortega","LAA","CPX",21,106,0.08490566,0.31132075,0.27272727,0.18888889,0.2745098,0.24444444,0.51895424,0.05555555,3.2793496029199147,0.29310345,-0.5698716107290238,7.626247508143933,-6.9167027048115415,0.25921618763138266,52.43948027374906,"sa3015669"
"Kelvin Diaz","PIT","DSL",19,170,0.18823529,0.23529412,0.8,0.21804511,0.38823529,0.36842105,0.75665634,0.15037594,8.968498183446947,0.30434783,0.9145692442543805,28.436183151710708,3.961909231651503,0.3850284061011146,116.18805626100436,"sa3015670"
"Victor Valera","TBR","DSL",19,161,0.0931677,0.13664596,0.68181818,0.26428571,0.3375,0.35,0.6875,0.08571429,6.603275285920638,0.29411765,0.910134322475642,21.082585565087697,-2.0959915003801357,0.3403358865529299,90.9572037383485,"sa3015671"
"Beycker Barroso","TEX","CPX",19,49,0.10204082,0.10204082,1,0.33333333,0.42857143,0.47619048,0.90476191,0.14285715,4.599655161997235,0.36111111,-0.22686969791539013,10.208802610756607,3.486118078352661,0.426857341308983,151.8560414600634,"sa3015672"
"Kevin Villavicencio","NYM","A,CPX",18,255,0.08627451,0.21960784,0.39285714,0.24561404,0.3254902,0.33333333,0.65882353,0.08771929,4.106700906240104,0.31764706,-1.2791624289238825,30.310043954436033,-2.4609371934492907,0.32348357766282326,91.52859068687415,"sa3015673"
"Enrique Valdez","NYM","DSL",20,124,0.20967742,0.32258065,0.65,0.12903226,0.33870968,0.2688172,0.60752688,0.13978494,4.53542450365153,0.17647059,0.33063211175613105,14.904275404244895,-2.9475479256806416,0.32710679740675036,83.48881304051682,"sa3015676"
"Francisco Garcia","COL","CPX",19,145,0.08965517,0.29655172,0.30232558,0.1875,0.27777778,0.2578125,0.53559028,0.0703125,4.763797419777566,0.27380952,-1.5733881802298129,11.288340444583946,-8.605317865590994,0.266473691082663,56.74341173744971,"sa3015677"
"Frank Hernandez","CHC","A,CPX",20,124,0.12096774,0.21774194,0.55555556,0.21153846,0.33333333,0.24038462,0.57371795,0.02884616,4.185935610812476,0.28571429,0.07786482549272478,12.60733695143106,-4.051587225857949,0.2969702196315052,74.43230549673204,"sa3015678"
"Alvaro Aguero","CHW","CPX",19,182,0.05494505,0.36263736,0.15151515,0.21176471,0.26373626,0.38235294,0.6460892,0.17058823,8.52692559997148,0.29896907,0.8227196654770523,18.699644168888117,-6.2703269514693964,0.29707089164754846,74.88852942101593,"sa3015679"
"Lewis Castillo","NYM","DSL",19,108,0.13888889,0.09259259,1.5,0.29545455,0.41121495,0.31818182,0.72939677,0.02272727,4.763693596443924,0.32911392,-0.18612715741619468,17.702500434567206,2.154138179470769,0.38105702065975866,113.85443781234702,"sa3015680"
"Joel Mendez","NYY","DSL",19,249,0.14056225,0.36144578,0.38888889,0.20487805,0.32931727,0.38536585,0.71468312,0.1804878,6.76694956727791,0.3245614,-1.1661700243130326,34.24704912525852,-1.600563851769376,0.34844489700822945,95.53508945548185,"sa3015682"
"Anderson Suriel","CHC","CPX",19,36,0.11111111,0.13888889,0.8,0.25806452,0.36111111,0.25806452,0.61917563,0,4.952015476030383,0.30769231,-0.1309497042093426,4.307288813730889,-0.6318263529332346,0.31784409284591675,87.20770154950709,"sa3015683"
"Kliubert Avila","PHI","DSL",19,83,0.13253012,0.3253012,0.40740741,0.21428571,0.3373494,0.32857143,0.66592083,0.11428572,6.728611404488504,0.33333333,-0.39084612228907645,10.737550150562718,-1.2116541751132455,0.3383922892880727,89.85995935721266,"sa3015684"
"Daury Arias","NYY","CPX",20,217,0.15668203,0.1797235,0.87179487,0.22807018,0.37788018,0.37426901,0.75214919,0.14619883,4.545241683688686,0.26153846,-0.9801623871317133,34.311635017658695,5.324697584177475,0.37313657999038696,118.36930029740643,"sa3015685"
"Dilan Granadillo","CHC","CPX",21,53,0.11320755,0.32075472,0.35294118,0.17391304,0.28301887,0.26086957,0.54388844,0.08695653,3.171765361489202,0.25,-0.33094970718957484,4.384970768133229,-2.886504338344509,0.272477278169596,60.3037307275784,"sa3015686"
"Albert Rodriguez","PHI","CPX",19,89,0.1011236,0.37078652,0.27272727,0.20779221,0.31460674,0.28571429,0.60032103,0.07792208,6.570880864158651,0.34883721,0.6931035118177533,9.372340823282018,-2.5163109351503707,0.3055826177757778,78.83434567451604,"sa3015687"
"Felix Reyes","PHI","A,CPX",21,197,0.04568528,0.24873096,0.18367347,0.22043011,0.25888325,0.36021505,0.6190983,0.13978494,6.109114161710043,0.27067669,-0.8592318095033988,18.32428556903437,-7.207128641761987,0.290123261170944,71.18546512076115,"sa3015688"
"Andy Sosa","SEA","DSL",19,117,0.06837607,0.29059829,0.23529412,0.23364486,0.29059829,0.38317757,0.67377586,0.14953271,2.4205130217183033,0.3,-0.8956933966837823,13.582603462057833,-3.2614556476299725,0.32205588134944946,80.63735334582056,"sa3015689"
"Carlos Vicioso","BAL","DSL",19,133,0.12030075,0.2406015,0.5,0.24137931,0.33082707,0.37931034,0.71013741,0.13793103,8.647421835492311,0.31325301,1.4979382965248078,18.087342270833854,-1.0601779136830523,0.34654604537146433,94.46310590892949,"sa3015690"
"Nomar Fana","DET","DSL",19,167,0.1497006,0.29341317,0.51020408,0.25714286,0.37125749,0.41428571,0.7855432,0.15714285,6.099474048885649,0.37078652,-0.8898657043464482,27.54452079132436,3.5021458227956153,0.38215616991721,114.56655520671268,"sa3015691"
"Javier Mora","CHW","CPX",19,81,0.07407407,0.28395062,0.26086957,0.2972973,0.35802469,0.47297297,0.83099766,0.17567567,6.679651649301782,0.40816327,0.11826401180587709,14.00009041883334,2.8870812938390626,0.38322268150470873,125.97929382911892,"sa3015692"
"Arxy Hernandez","CHW","DSL",18,183,0.09836066,0.18579235,0.52941176,0.27672956,0.36612022,0.35220126,0.71832148,0.0754717,5.921322472228651,0.344,-0.15204055374488235,27.143805565627503,0.7979695222696559,0.3617188823027689,103.0288259630722,"sa3015693"
"Wilman Diaz","LAD","CPX",18,211,0.05687204,0.37914692,0.15,0.16751269,0.21800948,0.22335025,0.44135973,0.05583756,4.512714654131663,0.26724138,-0.5086056920699775,7.144525383702868,-21.80417739868963,0.2124066860902877,24.679950039241103,"sa3015694"
"Armando Cruz","WSN","A,CPX",18,243,0.05349794,0.16872428,0.31707317,0.27477477,0.32217573,0.36036036,0.68253609,0.08558559,6.1241253414922845,0.32777778,-1.2902982974192128,30.153822819370586,-2.2584082832152093,0.32944019494196364,93.04095039524405,"sa3015695"
"Cristian Hernandez","CHC","CPX",18,175,0.07428571,0.30285714,0.24528302,0.2611465,0.32,0.3566879,0.6766879,0.0955414,5.52382516113003,0.36538462,-0.42787882313132286,21.21872113109585,-2.7908664846325277,0.3198141918863569,88.37603323597168,"sa3015696"
"Cristian Santana","DET","A,CPX",18,349,0.16618911,0.26074499,0.63736264,0.21481481,0.38395415,0.37407407,0.75802822,0.15925926,4.435427439968263,0.27906977,-1.2309167045168579,52.748582871674266,11.064806284426414,0.3681418723226618,126.18959816688259,"sa3015697"
"Danny De Andrade","MIN","CPX",18,204,0.09313725,0.16666667,0.55882353,0.24157303,0.33333333,0.37078652,0.70411985,0.12921349,5.11136566080628,0.27659574,-0.2236047841142863,27.50570456048151,0.25531176587243987,0.343349597325512,100.93691040638117,"sa3015698"
"Shalin Polanco","PIT","CPX",18,148,0.08108108,0.27027027,0.3,0.25,0.32432432,0.37121212,0.69553644,0.12121212,5.543044480718207,0.33333333,-0.5327387589495629,19.212983038219196,-0.5569097735560111,0.33693530511211706,97.18304100655362,"sa3015699"
"Jesus Galiz","LAD","CPX",18,99,0.11111111,0.25252525,0.44,0.23529412,0.34343434,0.47058824,0.81402258,0.23529412,2.064153455357143,0.28571429,-0.08562818123027682,16.4676350351428,2.8850683268164583,0.3752326766649882,121.24096563463122,"sa3015700"
"Rickardo Perez","PHI","CPX",18,93,0.07526882,0.13978495,0.53846154,0.34939759,0.38709677,0.39759036,0.78468713,0.04819277,0.7017806270875921,0.38888889,-0.5232494792435318,15.005920024597827,2.5829468388201624,0.3772757636603489,120.79169615995976,"sa3015701"
"Jhonny Piron","TBR","CPX",18,157,0.14649682,0.26751592,0.54761905,0.20610687,0.33121019,0.29007634,0.62128653,0.08396947,4.154083539924001,0.27586207,-0.8798070763004944,17.96967895744149,-3.002437065860588,0.3172861618600833,85.68367129704706,"sa3015702"
"Pedro Pineda","OAK","A,CPX",18,174,0.09770115,0.45977011,0.2125,0.18367347,0.30057803,0.32653061,0.62710864,0.14285714,7.842843675559401,0.359375,0.25574782025069,17.55528728738905,-8.253981202090971,0.3002614086073947,67.8188410111557,"sa3015703"
"Jackson Chourio","MIL","A,A+,AA",18,439,0.07289294,0.26879271,0.27118644,0.2875,0.34168565,0.5375,0.87918565,0.25,7.61825606267462,0.35714286,0.4444950604811311,76.5754548260498,20.12717051296712,0.3912893985504429,135.4075852660395,"sa3015704"
"Victor Acosta","CIN","CPX",18,165,0.12727273,0.22424242,0.56756757,0.23741007,0.34756098,0.35971223,0.70727321,0.12230216,6.007088575917439,0.30693069,-2.541499403771013,22.85618444970987,0.21857326916596953,0.34105161813701074,100.96553151047061,"sa3015705"
"Angel Genao","CLE","A,CPX",18,204,0.09803922,0.22058824,0.44444444,0.29943503,0.37931034,0.38418079,0.76349113,0.08474576,4.6577571668019315,0.38636364,-1.0256385090760887,32.30019738830836,4.52402828194411,0.3657253460931073,115.86235695768084,"sa3015706"
"Fran Alduey","CLE","CPX",18,121,0.0661157,0.23140496,0.28571429,0.15315315,0.21487603,0.22522523,0.44010126,0.07207208,8.416676928880076,0.18292683,1.030128413112834,4.3102225783037005,-12.290692287428492,0.21457151933149857,25.96376532958984,"sa3015707"
"Ariel Almonte","CIN","CPX",18,164,0.12804878,0.29878049,0.42857143,0.28571429,0.3902439,0.49285714,0.88310104,0.20714285,3.5369829086109883,0.4,0.01706707035191357,31.80490632151733,9.304492784491876,0.4091458164337205,141.35254122854636,"sa3015708"
"Abel Bastidas","DET","CPX",18,180,0.13333333,0.18333333,0.72727273,0.25974026,0.36111111,0.40909091,0.77020202,0.14935065,4.550085605076078,0.31092437,-2.0876610765699297,28.27259584956757,4.2281316190301546,0.3717958132425944,117.58463644060018,"sa3015709"
"Manuel Beltre","TOR","A,CPX",18,228,0.10087719,0.19298246,0.52272727,0.25,0.35682819,0.33854167,0.69536986,0.08854167,5.644058880318713,0.31081081,-0.21592942322604358,31.192585563325387,1.055637424849972,0.3465464677054451,104.28650251444802,"sa3015710"
"Denzer Guzman","LAA","A,CPX",18,234,0.08974359,0.23076923,0.38888889,0.27751196,0.34615385,0.40191388,0.74806773,0.12440192,7.0260945893035665,0.35714286,0.06378675741143525,33.908125251280104,1.5433608440029958,0.3496505362281472,105.05330588323494,"sa3015711"
"Maikol Hernandez","BAL","CPX",18,175,0.10857143,0.33714286,0.3220339,0.15540541,0.28,0.2027027,0.4827027,0.04729729,5.728273064059648,0.25555556,0.39601879264228046,12.033656914384295,-11.342905531971525,0.2588374754360744,51.47744430772894,"sa3015712"
"Moises Ballesteros","CHC","A,CPX",18,239,0.12970711,0.19665272,0.65957447,0.25728155,0.35146444,0.46116505,0.81262949,0.2038835,1.4333016285149625,0.28476821,-0.9528853080701083,39.11369155082423,7.152769056293549,0.3743454746621423,122.04599669775703,"sa3015713"
"Jefferson Pena","ARI","CPX,DSL",18,190,0.12631579,0.28421053,0.44444444,0.24691358,0.35789474,0.34567901,0.70357375,0.09876543,6.8628633550682725,0.36448598,-1.1270787145476788,26.969999901285586,0.06313209914248841,0.35062093173385295,99.33731378959156,"sa3015714"
"Manuel Pena","ARI","A,CPX",18,286,0.1048951,0.24825175,0.42253521,0.26482213,0.34035088,0.38339921,0.72375009,0.11857708,6.240267174319563,0.35,-1.4184105151798576,38.656107129842475,-2.372049359291362,0.33952705268289,94.92036221949917,"sa3015715"
"Samuel Basallo","BAL","CPX",17,180,0.08333333,0.20555556,0.40540541,0.27848101,0.35,0.42405063,0.77405063,0.14556962,2.8417998735604297,0.3220339,0.11496454244479537,27.846641618868016,3.8021773883306027,0.3687687784433365,115.81310921248016,"sa3015716"
"Yemal Flores","PHI","CPX",18,116,0.10344828,0.39655172,0.26086957,0.16,0.25862069,0.29,0.54862069,0.13,5.991573345114139,0.24528302,0.0931035028770566,9.034880500835767,-6.460440892177234,0.2705074970064492,58.307151376090125,"sa3015717"
"Samuel Zavala","SDP","A,CPX",17,176,0.13068182,0.27272727,0.47916667,0.27152318,0.36571429,0.52980132,0.89551561,0.25827814,6.777622566144894,0.34375,-0.7924072619061917,32.74995500638607,7.006094478513029,0.39843276398522515,127.84117243662389,"sa3015718"
"Malvin Valdez","CIN","CPX",18,134,0.11940299,0.28358209,0.42105263,0.21929825,0.3358209,0.30701754,0.64283844,0.08771929,9.248669876556907,0.32,1.3678533781785518,16.144244997412077,-2.2402392340599375,0.3188673257827759,87.81451137897619,"sa3015719"
"Yeison Morrobel","TEX","A,CPX",18,202,0.0990099,0.1980198,0.5,0.31460674,0.39108911,0.45505618,0.84614529,0.14044944,5.327926250687547,0.38970588,-1.7557662504259497,36.953848533449566,9.426359541831413,0.3960664924418572,133.8146286579076,"sa3015720"
"Starlin Aguilar","SEA","CPX",18,185,0.04324324,0.22702703,0.19047619,0.29142857,0.31891892,0.33714286,0.65606178,0.04571429,2.247386654372346,0.37777778,-0.6827451223507524,21.078652353376622,-4.302911697536232,0.3108282759382918,83.04709792940645,"sa3015722"
"Gabriel Gonzalez","SEA","A,CPX",18,290,0.07241379,0.14482759,0.5,0.32142857,0.41034483,0.46825397,0.8785988,0.1468254,5.648642381048516,0.36453202,-0.6126938911620528,57.1288713854497,15.64253852188044,0.41259339986176324,138.65281631074205,"sa3015723"
"Martin Gimenez","TOR","DSL",18,140,0.07142857,0.32142857,0.22222222,0.15079365,0.23021583,0.18253968,0.41275551,0.03174603,5.515820875005491,0.2345679,0.7228710046038032,4.685450190218483,-15.469834214536155,0.2203973939092897,23.246758002150465,"sa3015724"
"Danyer Cueva","TEX","A,CPX",18,207,0.04830918,0.2173913,0.22222222,0.30927835,0.352657,0.44845361,0.80111061,0.13917526,5.3075872452188415,0.38194444,-0.597000491572544,33.87935689613068,5.595162963120583,0.3718468083275689,119.13097553434817,"sa3015725"
"Yeferson Tineo","TEX","DSL",18,120,0.14166667,0.225,0.62962963,0.21,0.33333333,0.23,0.56333333,0.02,5.281665689560439,0.28378378,0.4257848463021219,12.274251338160441,-5.00170672305782,0.3050701315204302,71.0481658653372,"sa3015726"
"Hendry Mendez","MIL","A",18,446,0.13901345,0.15695067,0.88571429,0.24403183,0.35650224,0.31830239,0.67480463,0.07427056,3.102776094811502,0.28618421,-3.848667161539197,57.34633923613635,-0.9765680626669769,0.33287967801628626,98.32558404939628,"sa3015727"
"Javier Francisco","SFG","CPX,DSL",19,130,0.11538462,0.28461538,0.40540541,0.20909091,0.31007752,0.34545455,0.65553207,0.13636364,5.142364317877835,0.28767123,-0.5788221524562687,15.123967911369276,-2.914785955780077,0.3162795614826587,82.61195755544502,"sa3015729"
"Diego Rodriguez","BOS","DSL",19,78,0.19230769,0.21794872,0.88235294,0.26229508,0.4025974,0.39344262,0.79604002,0.13114754,7.269419947490243,0.35555556,-0.07934646820649505,13.78345510545605,2.5540823656641796,0.39664240239502546,122.74465746972363,"sa3015730"
"Ismael Padua","TEX","CPX",19,102,0.06862745,0.34313725,0.2,0.22580645,0.29411765,0.37634409,0.67046174,0.15053764,7.163417266468908,0.32727273,0.5104796376544982,11.873102863202094,-2.1210567756795893,0.3138570732930127,84.84327154746472,"sa3015731"
"Andy Espinosa","LAD","CPX",19,127,0.1023622,0.35433071,0.28888889,0.20909091,0.31496063,0.44545455,0.76041518,0.23636364,5.950180185523516,0.3,-0.3776559878606349,18.55209500801462,1.127994281171743,0.35033147776220724,106.47375895522688,"sa3015732"
"Andre Arthur","MIA","CPX",19,34,0.11764706,0.38235294,0.30769231,0.19230769,0.38235294,0.26923077,0.65158371,0.07692308,8.451234799407972,0.38461538,0.1803764351643622,4.748483655021465,0.20675152258661972,0.3495272012317882,104.55226148433768,"sa3015733"
"Andrws Cruz","CHC","DSL",19,174,0.1091954,0.08045977,1.35714286,0.22875817,0.31609195,0.30065359,0.61674554,0.07189542,7.9153967243846015,0.24460432,2.1101343403570354,18.51101807763411,-6.539121111132371,0.3101143936890398,73.89586915323495,"sa3015734"
"Jesus Hernandez","MIA","CPX,DSL",18,155,0.12258065,0.12903226,0.95,0.2481203,0.33548387,0.32330827,0.65879214,0.07518797,7.455289764273681,0.27826087,1.1852622020523995,18.93918217323158,-2.7524393687453514,0.3285980066945476,87.38487379797573,"sa3015736"
