Season,Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
2022,"Spencer Patton","TEX","AAA",34,29.1,12.272728602748415,5.215909656168077,2.35294118,2.454545720549683,0.2919708,0.12408759,0.16788321,0.27966102,1.7045456392706133,0.35714286,0.68627451,6.443182516442918,6.616656446604722,-0.173473930161804,5.141771745232478,"12361"
2022,"Beau Taylor","OAK","AAA",32,1,0,0,0,0,0,0,0,0.33333333,1,0.33333333,1,0,3.8552925109863283,-3.8552925109863283,3.8552925109863283,"12384"
2022,"Nick Tropeano","TEX","AAA",31,20.2,9.14515988362837,7.403224667699157,1.23529412,0.43548380398230335,0.23595506,0.19101124,0.04494382,0.18055556,1.4516126799410112,0.24,0.76923077,3.048386627876124,4.919808476276403,-1.8714218484002791,6.445949923025806,"12385"
2022,"Jason Krizan","SFG","AAA",33,2.2,0,0,0,3.374995674943506,0,0,0,0.52941176,3.374995674943506,0.5,0.39473684,20.249974049661038,8.730286263682505,11.519687785978533,8.4105406820574,"12394"
2022,"Blake Treinen","LAD","AAA",34,6,13.5,1.5,9,0,0.3,0.03333333,0.26666667,0.28571429,1.5,0.42105263,0.5,4.5,1.8552925109863287,2.6447074890136713,3.5424236252903945,"12572"
2022,"Nick Ramirez","SEA","AAA",32,55.1,8.620482720109202,2.4397592604082647,3.53333333,0.6506024694422039,0.23660714,0.06696429,0.16964285,0.23671498,1.1566266123416957,0.3,0.74503311,2.9277111124899173,3.8010756385328115,-0.8733645260428942,4.507794019863687,"12575"
2022,"Adam Morgan","HOU","AAA",32,8.2,10.384611575562559,1.038461157556256,10,1.038461157556256,0.28571429,0.02857143,0.25714286,0.24242424,1.038461157556256,0.31818182,0.58139535,3.1153834726687677,3.7399079379245217,-0.624524465255754,3.8751272760364586,"12580"
2022,"Mike Wright Jr.","LAD","AAA",32,34.1,6.815534990260299,5.2427192232771525,1.3,0.786407883491573,0.16883117,0.12987013,0.03896104,0.26119403,1.6019419848902412,0.3047619,0.68897638,4.45631133978558,5.224224752619807,-0.7679134128342273,6.093203991943968,"12586"
2022,"Mike Wright Jr.","CHW","AAA",32,21.1,5.9062508800999645,4.640625691507115,1.27272727,1.6875002514571327,0.15555556,0.12222222,0.03333334,0.23076923,1.3593752025626902,0.23333333,0.77868852,4.640625691507115,6.3201381105930245,-1.6795124190859099,6.51835659101142,"12586"
2022,"Jerad Eickhoff","PIT","AAA",31,114.1,8.42274089947763,2.3615161400404565,3.56666667,1.3381924793562587,0.22526316,0.06315789,0.16210527,0.23340961,1.1545190017975566,0.2715655,0.61962134,4.959183894084959,4.565946776478897,0.3932371176060627,4.527862697627316,"12664"
2022,"Roenis Elias","SEA","AAA",33,65,7.615384615384615,2.6307692307692307,2.89473684,1.1076923076923078,0.19784173,0.06834532,0.12949641,0.27027027,1.3692307692307693,0.31632653,0.64267352,5.123076923076923,4.639907895601713,0.48316902747520984,5.407082628286802,"12673"
2022,"Adrian Houser","MIL","AAA",29,8.1,10.800004119874618,7.560002883912233,1.42857143,1.0800004119874618,0.27027027,0.18918919,0.08108108,0.2,1.5600005950930005,0.26315789,0.60344828,3.2400012359623855,5.187638332367188,-1.9476370964048022,5.016816933080384,"12718"
2022,"Chris Devenski","PHI","AAA",31,8.2,11.423072733118815,3.1153834726687677,3.66666667,1.038461157556256,0.33333333,0.09090909,0.24242424,0.13333333,0.8076920114326435,0.16666667,1,1.038461157556256,3.507637691497803,-2.469176533941547,3.725028819573429,"12763"
2022,"Chris Devenski","ARI","AAA",31,7.1,11.045459333532218,2.454546518562715,4.5,3.6818197778440727,0.3,0.06666667,0.23333333,0.25,1.2272732592813576,0.25,0.625,7.363639555688145,7.537112288830401,-0.17347273314225564,4.151461006665661,"12763"
2022,"Chris Devenski","ARI","CPX",31,3,9,0,3,0,0.27272727,0,0.27272727,0.1,0.3333333333333333,0.14285714,1,0,3.2599789619445803,-3.2599789619445803,5.3682841777801515,"12763"
2022,"Sam Gaviglio","LAD","AAA",32,66.2,9.04500138015768,3.5100005355835777,2.57692308,1.6200002471924206,0.21824104,0.08469055,0.13355049,0.30072464,1.6350002494812392,0.36040609,0.59670782,6.3450009681703134,5.58029277420048,0.7647081939698337,4.606868828254066,"12778"
2022,"Michael Kelly","PHI","AAA",29,51,11.647058823529411,4.235294117647059,2.75,1.411764705882353,0.2907489,0.10572687,0.18502203,0.27722772,1.5686274509803921,0.375,0.67335244,5.294117647058823,4.429206318948784,0.8649113281100398,4.465327575160008,"12791"
2022,"Matt Wisler","TBR","AAA",29,3.2,2.4545431669114683,4.909086333822937,0.5,2.4545431669114683,0.05882353,0.11764706,-0.05882353,0.33333333,1.9090891298200308,0.30769231,0.53571429,9.818172667645873,8.14399700677502,1.6741756608708531,6.853703835750835,"12804"
2022,"Mike Clevinger","SDP","A",31,2,22.5,0,5,0,0.71428571,0,0.71428571,0.14285714,0.5,0.5,1,0,-0.8516810417175291,0.8516810417175291,-0.8516810417175291,"12808"
2022,"Mike Clevinger","SDP","AAA",31,6.2,13.499993562701434,2.6999987125402867,5,1.3499993562701433,0.35714286,0.07142857,0.28571429,0.26923077,1.3499993562701433,0.4,0.92105263,2.6999987125402867,3.705292582511868,-1.0052938699715814,3.273710791179762,"12808"
2022,"Andrew Kittredge","TBR","AAA",32,1,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,0,1.507637691497803,-1.507637691497803,4.815205943584442,"12828"
2022,"Shawn Armstrong","TBR","AAA",31,7,12.857142857142858,2.5714285714285716,5,0,0.37037037,0.07407407,0.2962963,0.2,1,0.33333333,0.71428571,2.5714285714285716,1.507637691497803,1.0637908799307687,2.21640231694494,"12857"
2022,"Matt Barnes","BOS","CPX",32,3,15,3,5,3,0.29411765,0.05882353,0.23529412,0.4,2.3333333333333335,0.55555556,0.45454545,12,6.82528419494629,5.17471580505371,3.716658375660579,"12863"
2022,"Matt Barnes","BOS","AAA",32,1.2,10.799978628200861,10.799978628200861,1,0,0.18181818,0.18181818,0,0.5,3.599992876066954,0.66666667,0.71428571,10.799978628200861,6.507631754886932,4.29234687331393,9.484437291041214,"12863"
2022,"Matt Barnes","BOS","AA",32,3,12,3,4,0,0.33333333,0.08333333,0.25,0.18181818,1,0.28571429,0.66666667,3,1.748320611317953,1.251679388682047,3.297213437159857,"12863"
2022,"Alex Claudio","NYM","AAA",30,48.1,7.820690478167354,2.7931037422026264,2.8,1.3034484130278923,0.20192308,0.07211538,0.1298077,0.2408377,1.2620690983285943,0.27464789,0.67669173,3.910345239083677,4.70763781777745,-0.7972925786937735,4.398825436273141,"12890"
2022,"Logan Verrett","WSN","AAA",32,125.2,7.305040379130346,2.005305202114213,3.64285714,1.0026526010571064,0.19844358,0.05447471,0.14396887,0.23173278,1.106100885293157,0.26721763,0.70411392,3.795756275430474,4.168115198543357,-0.3723589231128832,4.5490913051389334,"12905"
2022,"Ken Giles","SFG","AAA",31,2.2,6.749991349887012,6.749991349887012,1,3.374995674943506,0.16666667,0.16666667,0,0.2,1.4999980777526694,0.14285714,1,3.374995674943506,9.480285302558839,-6.105289627615333,8.40133169242189,"12910"
2022,"Ken Giles","SEA","A+",31,5.1,15.187509052460822,5.06250301748694,3,1.68750100582898,0.33333333,0.11111111,0.22222222,0.29166667,1.8750011175877557,0.42857143,0.11627907,8.437505029144901,4.411802452802926,4.025702576341976,2.7617670984730682,"12910"
2022,"Ken Giles","SEA","AAA",31,7,7.714285714285714,9,0.85714286,3.857142857142857,0.15789474,0.18421053,-0.02631579,0.32258065,2.4285714285714284,0.31818182,0.625,10.285714285714286,10.712435368129185,-0.4267210824148986,7.744009087341173,"12910"
2022,"Ken Giles","SFG","CPX",31,1,18,9,2,0,0.33333333,0.16666667,0.16666666,0.4,3,0.66666667,0.33333333,18,3.2599789619445803,14.74002103805542,4.314131569862366,"12910"
2022,"Archie Bradley","LAA","A",29,1,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,0,2.148318958282471,-2.148318958282471,2.148318958282471,"12918"
2022,"Archie Bradley","LAA","AAA",29,5.2,4.7647032094264254,0,3,1.588234403142142,0.13043478,0,0.13043478,0.26086957,1.0588229354280947,0.26315789,0.86956522,3.176468806284284,5.090585935652439,-1.914117129368155,4.582842694457737,"12918"
2022,"Joe Ross","WSN","AA",29,3,12,0,4,0,0.36363636,0,0.36363636,0.2,0.6666666666666666,0.33333333,1,0,1.748320611317953,-1.748320611317953,2.780915828545889,"12972"
2022,"Andrew Chafin","DET","AAA",32,1,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0,-0.4923623085021971,0.4923623085021971,1.1614218175411226,"12988"
2022,"Andrew Chafin","DET","A",32,1,0,0,0,0,0,0,0,0.33333333,1,0.33333333,1,0,3.5204588890075685,-3.5204588890075685,3.5204588890075685,"12988"
2022,"Colten Brewer","KCR","AAA",29,39.2,9.52941054279609,4.084033089769752,2.33333333,1.588235090466015,0.24852071,0.10650888,0.14201183,0.24161074,1.3613443632565843,0.29,0.75757576,4.764705271398045,5.196713105168009,-0.43200783376996466,4.1950487270689685,"12997"
2022,"Anthony DeSclafani","SFG","AAA",32,5.2,7.94117201571071,4.7647032094264254,1.66666667,0,0.18518519,0.11111111,0.07407408,0.33333333,1.9411753816181734,0.42105263,0.63636364,4.7647032094264254,3.6788220217483127,1.0858811876781127,5.107920516867915,"13050"
2022,"Derek Law","CIN","AAA",31,8,3.375,3.375,1,0,0.10714286,0.10714286,0,0.16,0.875,0.18181818,0.85714286,1.125,3.882637691497803,-2.757637691497803,4.502806738764048,"13133"
2022,"Derek Law","DET","AAA",31,39,10.153846153846153,2.3076923076923075,4.4,0.46153846153846156,0.27160494,0.0617284,0.20987654,0.24503311,1.205128205128205,0.33333333,0.7300885,3.230769230769231,2.7640479479080593,0.46672128286117154,3.7935701284653103,"13133"
2022,"Eduardo Rodriguez","DET","AAA",29,15,15.6,1.2,13,0,0.48148148,0.03703704,0.44444444,0.15384615,0.6666666666666666,0.30769231,0.9,0.6,0.44097102483113604,0.15902897516886394,1.1024846752484643,"13164"
2022,"Eduardo Rodriguez","DET","A",29,3,15,3,5,0,0.35714286,0.07142857,0.28571429,0.23076923,1.3333333333333333,0.375,0.75,3,1.1871255556742355,1.8128744443257645,1.640313304464023,"13164"
2022,"Kyle Crick","CHW","AAA",29,6.2,12.149994206431291,5.399997425080573,2.25,1.3499993562701433,0.32142857,0.14285714,0.17857143,0.125,1.0499994993212227,0.14285714,0.71428571,2.6999987125402867,4.557637190819026,-1.8576384782787394,3.351840622507128,"13182"
2022,"Jordan Weems","WSN","AAA",29,40,11.025,2.7,4.08333333,0.9,0.31210191,0.07643312,0.23566879,0.21527778,1.075,0.2967033,0.78125,2.7,3.332637691497803,-0.6326376914978029,3.6037326112389567,"13190"
2022,"Joe Biagini","TOR","AAA",32,39,6.923076923076923,3.6923076923076925,1.875,0.9230769230769231,0.1863354,0.09937888,0.08695652,0.20833333,1.1794871794871795,0.23636364,0.65217391,3.4615384615384617,4.610201794061906,-1.1486633325234443,4.930652586771892,"13194"
2022,"Louis Head","MIA","CPX",32,1,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0,-0.17471580505371076,0.17471580505371076,0.7438148304820063,"13259"
2022,"Louis Head","BAL","AAA",32,15.1,11.15217622511827,9.978262938263715,1.11764706,0.5869566434272773,0.26760563,0.23943662,0.02816901,0.21153846,1.826087335107085,0.3125,0.62937063,7.043479721127328,5.5945946459059,1.448885075221428,6.148889998120289,"13259"
2022,"Ross Stripling","TOR","AAA",32,5,5.4,0,3,0,0.17647059,0,0.17647059,0.17647059,0.6,0.21428571,1,0,2.3076376914978027,-2.3076376914978027,3.9614218175411224,"13273"
2022,"Matt Carasiti","SFG","AAA",30,21.2,11.630767524313189,5.8153837621565945,2,1.661538217759027,0.25454545,0.12727273,0.12727272,0.32258065,2.0307689328165885,0.42622951,0.65217391,8.307691088795135,6.024522961949502,2.2831681268456325,5.026139726468641,"13276"
2022,"Danny Coulombe","MIN","AAA",32,1,9,0,1,9,0.2,0,0.2,0.4,2,0.33333333,1,9,14.507637691497802,-5.507637691497802,4.815205943584442,"13293"
2022,"Danny Coulombe","MIN","AA",32,1,0,9,0,0,0,0.25,-0.25,0,1,0,1,0,6.757600498199463,-6.757600498199463,8.497320902347564,"13293"
2022,"Adrian Sampson","CHC","AAA",30,28.1,5.717647700326325,2.223529661238015,2.57142857,1.9058825667754415,0.14634146,0.05691057,0.08943089,0.25663717,1.2705883778502944,0.25842697,0.78431373,3.811765133550883,6.048814447198392,-2.237049313647509,5.280414135767594,"13339"
2022,"Cam Bedrosian","PHI","A+",30,2.1,15.428594024847,7.7142970124235,2,3.85714850621175,0.33333333,0.16666667,0.16666666,0.4,2.5714323374744996,0.6,0.2173913,19.285742531058748,8.3725736588949,10.913168872163848,4.072545616997202,"13360"
2022,"Cam Bedrosian","PHI","CPX",30,2,13.5,4.5,3,0,0.3,0.1,0.2,0.33333333,2,0.5,0.5,9,2.3252841949462892,6.674715805053711,2.7845495127141477,"13360"
2022,"Cam Bedrosian","PHI","A",30,2,18,9,2,0,0.44444444,0.22222222,0.22222222,0.14285714,1.5,0.33333333,1,0,2.5204588890075685,-2.5204588890075685,4.559803758561611,"13360"
2022,"Steven Matz","STL","AAA",31,14.2,11.659088382051559,1.8409086919028776,6.33333333,0.6136362306342925,0.33928571,0.05357143,0.28571428,0.17307692,0.8181816408457234,0.25,0.86206897,1.8409086919028776,2.621274247248269,-0.7803655553453914,2.52421669207833,"13361"
2022,"Steven Matz","STL","AA",31,2.1,11.57144551863525,15.428594024847,0.75,0,0.2,0.26666667,-0.06666667,0.27272727,3.00000439372025,0.375,0.71428571,7.7142970124235,6.329032835673963,1.385264176749537,7.074628386572402,"13361"
2022,"Dylan Floro","MIA","A",31,1.2,0,5.399989314100431,0,0,0,0.11111111,-0.11111111,0.25,1.799996438033477,0.25,0,10.799978628200861,5.320455327041046,5.479523301159816,6.136191660623073,"13394"
2022,"Dylan Floro","MIA","AAA",31,3.1,10.800011072170165,2.700002768042541,4,0,0.30769231,0.07692308,0.23076923,0.16666667,0.9000009226808471,0.25,0.66666667,2.700002768042541,2.0076361536963914,0.6923666143461498,2.9999076465990084,"13394"
2022,"Sam Selman","OAK","AAA",31,35,9.257142857142858,4.628571428571429,2,0.5142857142857142,0.25,0.125,0.125,0.16393443,1.0857142857142856,0.21428571,0.79081633,2.8285714285714287,4.4267210824148995,-1.5981496538434707,5.997643753460475,"13397"
2022,"R.J. Alvarez","NYM","AAA",31,45.2,8.671531880897257,5.715327830591374,1.51724138,0.5912408100611766,0.21782178,0.14356436,0.07425742,0.20481928,1.3795618901427453,0.2605042,0.71428571,3.5474448603670594,4.799608350520374,-1.2521634901533143,5.575234957678953,"13401"
2022,"Felix Pena","NYM","AAA",32,31,7.548387096774194,2.6129032258064515,2.88888889,0.8709677419354839,0.20155039,0.06976744,0.13178295,0.26890756,1.3225806451612903,0.32222222,0.66137566,4.064516129032258,4.056024788271996,0.008491340760262034,4.345048648118973,"13403"
2022,"Matt Koch","SEA","AAA",31,38.1,11.739131992390773,3.052174318021601,3.84615385,1.4086958390868927,0.32051282,0.08333333,0.23717949,0.19285714,1.0434783993236243,0.25,0.83815029,3.052174318021601,4.533553470546684,-1.4813791525250828,4.34727971019886,"13420"
2022,"Drew VerHagen","STL","AAA",31,1.2,10.799978628200861,5.399989314100431,2,0,0.28571429,0.14285714,0.14285715,0.16666667,1.1999976253556512,0.25,0.5,5.399989314100431,2.907638878819977,2.4923504352804535,4.8921759029228316,"13424"
2022,"Drew VerHagen","STL","AA",31,2,13.5,0,3,0,0.5,0,0.5,0,0,0,1,0,0.7576004981994631,-0.7576004981994631,2.497320902347565,"13424"
2022,"Drew VerHagen","STL","A+",31,4,6.75,4.5,1.5,0,0.16666667,0.11111111,0.05555556,0.2,1.25,0.25,0.83333333,0,4.233361673355103,-4.233361673355103,5.875936015322805,"13424"
2022,"Marcus Stroman","CHC","AAA",31,2.2,6.749991349887012,3.374995674943506,2,0,0.125,0.0625,0.0625,0.46666667,2.9999961555053387,0.53846154,0.375,16.87497837471753,3.1326381720596355,13.742340202657893,3.75280642458035,"13431"
2022,"Pierce Johnson","SDP","CPX",31,1,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,0,2.2599789619445803,-2.2599789619445803,4.3682841777801515,"13435"
2022,"Pierce Johnson","SDP","AAA",31,5,10.8,0,6,0,0.35294118,0,0.35294118,0.11764706,0.4,0.18181818,0.5,1.8,1.4552925109863284,0.34470748901367165,3.0749383807182316,"13435"
2022,"Lucas Sims","CIN","AAA",28,4,11.25,2.25,5,2.25,0.33333333,0.06666667,0.26666666,0.14285714,0.75,0.125,1,2.25,5.007637691497803,-2.757637691497803,4.651759912073612,"13470"
2022,"Daniel Norris","CHC","AAA",29,3,15,3,5,0,0.38461538,0.07692308,0.3076923,0.25,1.3333333333333333,0.42857143,0.75,0,1.1743043581644699,-1.1743043581644699,2.8280884842077896,"13475"
2022,"Daniel Norris","DET","AAA",29,8.2,5.1923057877812795,2.076922315112512,2.5,0,0.15151515,0.06060606,0.09090909,0.16129032,0.8076920114326435,0.19230769,0.71428571,2.076922315112512,3.0460993992505783,-0.9691770841380665,5.5267746784092875,"13475"
2022,"Connor Sadzeck","WSN","AAA",30,21,9,3.4285714285714284,2.625,2.5714285714285716,0.24137931,0.09195402,0.14942529,0.21794872,1.1904761904761905,0.21568627,0.96590909,3.857142857142857,6.507637691497803,-2.6504948343549457,5.234652353752227,"13483"
2022,"Connor Sadzeck","MIL","AAA",30,28,11.25,3.857142857142857,2.91666667,0.6428571428571429,0.30701754,0.10526316,0.20175438,0.17,1.0357142857142858,0.23809524,0.92198582,0.9642857142857143,3.4362091200692313,-2.471923405783517,4.220485536328384,"13483"
2022,"Brandon Brennan","ATL","AAA",30,27.1,10.865854922254483,5.5975616266159465,1.94117647,1.6463416548870429,0.23571429,0.12142857,0.11428572,0.32786885,2.0853660961902545,0.41666667,0.68627451,6.91463495052558,5.4466623072536535,1.467972643271927,4.5207165541391685,"13527"
2022,"Blake Snell","SDP","A",29,4,18,4.5,4,2.25,0.44444444,0.11111111,0.33333333,0.25,1.5,0.42857143,0.43478261,6.75,4.898318958282471,1.8516810417175291,3.3711133848875763,"13543"
2022,"Blake Snell","SDP","A+",29,4,9,0,4,0,0.25,0,0.25,0.13333333,0.5,0.18181818,1,0,2.2333616733551027,-2.2333616733551027,2.8903914101421835,"13543"
2022,"Blake Snell","SDP","AAA",29,5,12.6,0,7,0,0.38888889,0,0.38888889,0.16666667,0.6,0.27272727,0.66666667,1.8,1.0552925109863285,0.7447074890136716,3.484761315584183,"13543"
2022,"Richard Rodriguez","NYY","CPX",32,1.2,10.799978628200861,0,2,5.399989314100431,0.25,0,0.25,0.28571429,1.1999976253556512,0.25,1,5.399989314100431,11.025269947080197,-5.625280632979766,4.327519963727741,"13549"
2022,"Richard Rodriguez","NYY","AAA",32,23.1,9.257144118328656,2.700000367845858,3.42857143,1.157143014791082,0.25531915,0.07446809,0.18085106,0.17647059,0.942857271311252,0.20689655,0.70707071,3.8571433826369397,4.279066368025191,-0.42192298538825135,4.733931734908519,"13549"
2022,"Robert Stephenson","COL","AAA",29,1,0,0,0,0,0,0,0,0,0,0,1,0,3.8552925109863283,-3.8552925109863283,5.879849848151207,"13594"
2022,"Carl Edwards Jr.","WSN","AAA",30,14.1,10.67442097207468,2.511628464017572,4.25,0,0.34,0.08,0.26,0.06521739,0.4883722013367501,0.10344828,0.85714286,0.627907116004393,1.9727536301537314,-1.3448465141493384,3.2419370781375947,"13607"
2022,"Jakob Junis","SFG","AAA",29,11.1,7.147060828225985,3.176471479211549,2.25,3.9705893490144364,0.16363636,0.07272727,0.09090909,0.38,2.0294123339407117,0.38888889,0.76470588,8.73529656783176,9.325882280739552,-0.5905857129077923,6.091511025314756,"13619"
2022,"Jakob Junis","SFG","CPX",29,4,9,0,4,2.25,0.22222222,0,0.22222222,0.27777778,1.25,0.30769231,1,2.25,5.50997896194458,-3.2599789619445803,2.787055265903473,"13619"
2022,"Tayler Scott","PHI","AAA",30,3,12,12,1,0,0.19047619,0.19047619,0,0.4375,3.6666666666666665,0.58333333,0.58333333,15,5.840971024831137,9.159028975168862,7.4947551508744565,"13652"
2022,"Tayler Scott","SDP","AAA",30,40.2,11.508195281957997,2.4344259250295766,4.72727273,1.1065572386498075,0.30409357,0.06432749,0.23976608,0.25786164,1.2786883646619998,0.35294118,0.67391304,3.762294611409345,3.781522028409675,-0.019227417000329705,3.925608243194356,"13652"
2022,"Jharel Cotton","MIN","AAA",30,25,14.04,3.6,3.9,1.44,0.37142857,0.0952381,0.27619047,0.18478261,1.08,0.26530612,0.90163934,2.88,4.027637691497803,-1.1476376914978035,3.7337245476245884,"13654"
2022,"Corey Oswalt","SFG","AAA",28,12.2,12.078944337005531,3.5526306873545677,3.4,4.263156824825481,0.28333333,0.08333333,0.2,0.27777778,1.5789469721575857,0.29032258,0.71428571,7.105261374709135,8.750028124674845,-1.6447667499657097,5.469136742988579,"13677"
2022,"Corey Oswalt","COL","AAA",28,15.1,5.282609790845496,2.347826573709109,2.25,4.1086965039909416,0.125,0.05555556,0.06944444,0.34328358,1.760869930281832,0.31372549,0.82417582,7.630436364554606,9.594424135608595,-1.963987771053989,6.036295054607297,"13677"
2022,"Corey Oswalt","PHI","AAA",28,22.2,5.558822749807869,3.9705876784341925,1.4,0.39705876784341926,0.1372549,0.09803922,0.03921568,0.30769231,1.6764703531166592,0.35526316,0.66489362,5.558822749807869,4.301755227184642,1.2570675226232275,5.990018574559565,"13677"
2022,"Robert Gsellman","CHC","AAA",28,29,6.827586206896552,3.413793103448276,2,0.9310344827586207,0.17322835,0.08661417,0.08661418,0.25663717,1.3793103448275863,0.29545455,0.54123711,6.206896551724138,4.78349976046332,1.423396791260818,5.149483339128823,"13696"
2022,"Jake Faria","MIN","AAA",28,43.1,8.100000950740046,5.6076929658969545,1.44444444,1.8692309886323182,0.18932039,0.13106796,0.05825243,0.29714286,1.8230771370611498,0.33858268,0.61079545,7.476923954529273,6.553791895194914,0.9231320593343586,5.571182987675114,"13699"
2022,"Kyle Barraclough","LAA","AAA",32,45,12.2,5.6,2.17857143,0.6,0.31606218,0.14507772,0.17098446,0.19135802,1.3111111111111111,0.28571429,0.79584775,3,4.077514733208551,-1.0775147332085506,4.695523447129462,"13713"
2022,"Tyler Duffey","TEX","AAA",31,5,9,7.2,1.25,0,0.20833333,0.16666667,0.04166666,0.25,1.8,0.33333333,0.88888889,0,4.255292510986329,-4.255292510986329,6.684761315584183,"13758"
2022,"Tyler Duffey","NYY","AAA",31,6,12,1.5,8,1.5,0.25,0.03125,0.21875,0.37931034,2,0.5,0.55555556,10.5,4.507637691497804,5.992362308502196,5.924169964591663,"13758"
